FID,OBJECTID,PARCELID,NUM_UNITS,GRPPCLID_1,EXLUCODE,CLASS,BOOK,PAGE,PARCEL,MLTOWN,PROPTYID,MKTLND,MKTIMP,NUMPCL,PNTPCLID,MKT_TOTAL_,TAXDST,OWNER6,OWNNM1,OWNNM2,OWNAD1,OWNAD2,LGLDS1,LGLDS2,LGLDS3,PREVOWN1,PREVOWN2,SPLFLG,NEWFLG,MKTCAU,NHBDNO,ADDRNO,ADDRST,ADDRSF,BANKCD,MLNM1,MLNM2,MLADR1,MLADR2,CNTDUE,DLNQDT,CNTSTG,CNTTRM,CNTFLG,RECST,SALDAT,SALTYP,SALAMT,SALSRC,VALID,SALCNV,DEEDNO,INSTTY,ACREDEED,UNIT,LOC_ST_IND,LOC_ST_DIR,LOC_SEC_NO,SCHOOL_COD,BOR_FLAG,HMSD_FLAG,PARSTAT,RED_25_FLA,DIV_FLAG,FORECL_FLA,ANNUAL_TAX,FRONT_FOOT,TAXES_PAID,PAR_DELETE,DELQ_TAXES,LGLDS4,CONVEY_NO,OWNER48,AUDPCLID,AUDPTYID,OWNAD1A,MLADR1A,ADDRECID,HNUM,CAGDIR,CAGSTRNAME,CAGSFX,ADDRTYPE,STRNAMID,JURISABBRV,JURISDICT,STRSEGID,JOINED,AREA,ACRES,PERIMETER,Shape_Length,Shape_Area
29,277916,007400040001,0,007400040001,VA,400,074,0004,0001,0,00740004000100,7936210.000000000000000,0.000000000000000,22,,0.000000000000000,1,ROCK  ,ROCK OHIO CAESARS,CINCINNATI LLC,1086 WOODWARD AVE,DETROIT MI 48226,COURT ST 177.78 FT IRR   ,LOT 1 COURT-GILBERT      ,INDUSTRIAL SUB BLK A  TIF,ROCK GAMING CINCINNATI LL,PARTNERSHIP,Y,N,0.000000000000000,0,418,COURT,ST,0,ROCK OHIO CAESARS,ROCK OHIO CAESARS,1086 WOODWARD AVE,DETROIT MI 48226,0,0,,,,,40777,,0.000000000000000,2,,0,0,AF,4.709000000000001,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000, ABATEMENT,0,ROCK OHIO CAESARS CINCINNATI LLC                ,07400040001,0740004000100,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,3161.596670851421500,0.000000000000000
30,58532,007400040002,0,007400040002,VA,400,074,0004,0002,0,00740004000200,1846770.000000000000000,0.000000000000000,22,,0.000000000000000,1,ROCK  ,ROCK OHIO CAESARS,CINCINNATI LLC,1086 WOODWARD AVE,DETROIT MI 48226,"REAR GILBERT AV 27,488 SQ",FT LOT 2 COURT INDL SUB  ,BLK A PT LOT 4 BLK B PARS,ROCK GAMING CINCINNATI LL,PARTNERSHIP,Y,N,0.000000000000000,0,,GILBERT,AV,0,ROCK OHIO CAESARS,ROCK OHIO CAESARS,1086 WOODWARD AVE,DETROIT MI 48226,0,0,,,,,40777,,0.000000000000000,2,,0,0,AF,1.137000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,2-6 CONS  TIF ABATEM,0,ROCK OHIO CAESARS CINCINNATI LLC                ,07400040002,0740004000200,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,1367.687051495716800,0.000000000000000
31,103419,007400040003,0,007400040003,VA,400,074,0004,0003,0,00740004000300,2279450.000000000000000,0.000000000000000,22,,0.000000000000000,1,ROCK  ,ROCK OHIO CAESARS,CINCINNATI LLC,1086 WOODWARD AVE,DETROIT MI 48226,COURT ST FT IRR          ,LOT 3 COURT-GILBERT      ,INDUSTRIAL SUB BLK A  TIF,ROCK GAMING CINCINNATI LL,PARTNERSHIP,Y,N,0.000000000000000,0,,COURT,ST,0,ROCK OHIO CAESARS,ROCK OHIO CAESARS,1086 WOODWARD AVE,DETROIT MI 48226,0,0,,,,,40777,,0.000000000000000,2,,0,0,AF,1.337000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000, ABATEMENT,0,ROCK OHIO CAESARS CINCINNATI LLC                ,07400040003,0740004000300,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,1433.665306517780200,0.000000000000000
32,217405,007400040004,0,007400040004,C,499,074,0004,0004,0,00740004000400,3632860.000000000000000,167140.000000000000000,1,,0.000000000000000,1,GREYHO,GREYHOUND LINES INC,,PO BOX 660362,DALLAS TX 75266-0362,COR COURT ST & GILBERT FT,IRR LOT 4 COURT-GILBERT  ,INDUSTRIAL SUB BLK A     ,,,Y,N,0.000000000000000,0,1005,GILBERT,AV,0,GREYHOUND LINES INC MARVI,GREYHOUND LINES INC MARVI,PO BOX 52427,ATLANTA GA 30355,0,0,,,,,32478,,0.000000000000000,,,0,0,WE,2.417000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,TIF ABATEMENT,0,GREYHOUND LINES INC                             ,07400040004,0740004000400,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,1388.743849725629400,0.000000000000000
33,58533,007400040005,0,007400040005,NA,508,074,0004,0005,0,00740004000500,0.000000000000000,0.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI CITY OF,,801 PLUM ST,CINCINNATI OH 45202-5704,COURT ST GILBERT AV      ,FT IRR STS IN COURT      ,GILBERT INDUSTRIAL SUB   ,CINCINNATI CITY OF THE,,N,N,0.000000000000000,0,,COURT,ST,0,CINCINNATI CITY OF,CINCINNATI CITY OF,801 PLUM ST,CINCINNATI OH 452025704,0,0,,,,,2,,0.000000000000000,,,0,0,WE,0.103000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,BLK A,0,CINCINNATI CITY OF                              ,07400040005,0740004000500,ROOM 122,ROOM 122, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,1203.581095524988500,0.000000000000000
34,11082,007400050005,0,007400050003,VA,400,074,0005,0005,0,00740005000500,0.000000000000000,0.000000000000000,0,007400050003,0.000000000000000,1,ROCK  ,ROCK OHIO CAESARS,CINCINNATI LLC,1086 WOODWARD AVE,DETROIT MI 48226,,,,BROADWAY PARTNERS LIMITED,PTNSHP,,,0.000000000000000,0,,,,0,ROCK OHIO CAESARS,ROCK OHIO CAESARS,1086 WOODWARD AVE,DETROIT MI 48226,0,0,,,,,0,,0.000000000000000,,,0,0,,0.000000000000000,,,,,0,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,ROCK OHIO CAESARS CINCINNATI LLC                ,07400050005,0740005000500,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,121.460432192444980,0.000000000000000
35,66107,007400050010,0,007400050010,VA,400,074,0005,0010,0,00740005001000,117600.000000000000000,0.000000000000000,1,,0.000000000000000,1,NORTON,NORTON OUTDOOR,ADVERTISING,5280 KENNEDY AVE,CINCINNATI OH 45213,SS ELSINORE AV 1.52AC P  ,LOT 4 COURT GILBERT INDL ,SUB BLK B R1&2-T4&3-S12&7,NORTON OUTDOOR ADVERTISIN,,Y,N,0.000000000000000,0,,ELSINORE,PL,0,NORTON OUTDOOR,ADVERTISING,5280 KENNEDY,CINCINNATI OH 45213,0,0,,,,,30195,,0.000000000000000,,,0,0,WE,1.523000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,PAR 10 ST EAS 9 CONS,0,NORTON OUTDOOR ADVERTISING                      ,07400050010,0740005001000,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,2347.479958067317100,0.000000000000000
37,64097,007500010096,0,007500010096,MF,401,075,0001,0096,0,00750001009600,31070.000000000000000,200970.000000000000000,1,,0.000000000000000,1,1400  ,1400 SYCAMORE STREET LLC,,1411 SYCAMORE ST,CINCINNATI OH 45202,1400 SYCAMORE ST         ,35 X 65.81               ,NEC 14TH & SYCAMORE TIF A,1400 SYCAMORE STREET LLC,% GREG WILSON,Y,N,0.000000000000000,0,1400,SYCAMORE,ST,0,1400 SYCAMORE STREET LLC,1400 SYCAMORE STREET LLC,1411 SYCAMORE ST,CINCINNATI OH 45202,0,0,,,,,39154,,262000.000000000000000,1,,0,0,WD,0.053000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,3578.360000000000100,,0.000000000000000,BATEMENT,76481,1400 SYCAMORE STREET LLC                        ,07500010096,0750001009600,% GREG WILSON,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,201.224228352757420,0.000000000000000
38,11088,007500010099,0,007500010098,O,447,075,0001,0099,0,00750001009900,0.000000000000000,0.000000000000000,0,007500010098,0.000000000000000,1,1408  ,1408 SYCAMORE STREET LLC,,1411 SYCAMORE ST,CINCINNATI OH 45202,,,,PSIHOUNTAKIS GEORGE TR,,,,0.000000000000000,0,,,,0,1408 SYCAMORE STREET LLC,1408 SYCAMORE STREET LLC,1411 SYCAMORE ST,CINCINNATI OH 45202,0,0,,,,,0,,0.000000000000000,,,0,0,,0.000000000000000,,,,,0,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,1408 SYCAMORE STREET LLC                        ,07500010099,0750001009900,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,214.766547432942620,0.000000000000000
39,11133,007500010100,0,007500010100,IN,685,075,0001,0100,0,00750001010000,29020.000000000000000,124020.000000000000000,2,,0.000000000000000,1,GREATE,GREATER GOLDEN GATE,BAPTIST CHURCH THE,1414 SYCAMORE ST,CINCINNATI OH 45202,SYCAMORE ST  35 X 90  IRR,   ES SYCAMORE ST  116 FT, N OF14TH ST PARS 100-101,THE GREATER GOLDEN GATE,BAPTIST CHURCH,Y,N,0.000000000000000,0,1414,SYCAMORE,ST,0,GREATER GOLDEN GATE,GREATER GOLDEN GATE,1414 SYCAMORE ST,CINCINNATI OH 45202,0,0,,,,,34340,,70000.000000000000000,,,0,0,WE,0.037000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,CONS,317,GREATER GOLDEN GATE BAPTIST CHURCH THE          ,07500010100,0750001010000,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,214.999903031804110,0.000000000000000
40,274613,007500010103,0,007500010102,IN,685,075,0001,0103,90,00750001010390,0.000000000000000,0.000000000000000,0,007500010102,0.000000000000000,1,GREATE,GREATER GOLDEN GATE,BAPTIST CHURCH THE,1414 SYCAMORE ST,CINCINNATI OH 45202,,,,THE GREATER GOLDEN GATE,BAPTIST CHURCH,,,0.000000000000000,0,,,,0,GREATER GOLDEN GATE,GREATER GOLDEN GATE,1414 SYCAMORE ST,CINCINNATI OH 45202,0,0,,,,,0,,0.000000000000000,,,0,0,,0.000000000000000,,,,,0,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,GREATER GOLDEN GATE BAPTIST CHURCH THE          ,07500010103,0750001010300,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,219.999914583975080,0.000000000000000
41,109741,007500010104,0,007500010104,MU,431,075,0001,0104,0,00750001010400,57700.000000000000000,654660.000000000000000,2,,0.000000000000000,1,1420  ,1420 SYCAMORE LLC,,444 READING RD,CINCINNATI OH 45202,SYCAMORE ST 70 X 200 FT  ,122.80 FT S OF LIBERTY ST,PARS 104-105-120-121 CONS,1420 SYCAMORE PTNSP,,Y,Y,0.000000000000000,0,1420,SYCAMORE,ST,0,1420 SYCAMORE LLC,1420 SYCAMORE LLC,444 READING RD,CINCINNATI OH 45202,0,0,,,,,37662,,0.000000000000000,,,0,0,WE,0.317000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,1420 SYCAMORE LLC                               ,07500010104,0750001010400,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,271.395406108248380,0.000000000000000
42,322537,007500010106,0,007500010106,VA,400,075,0001,0106,0,00750001010600,64680.000000000000000,0.000000000000000,2,,0.000000000000000,1,CINCIN,CINCINNATI CITY OF,,801 PLUM ST,CINCINNATI OH 45202,SS 14TH ST AC IRR PARS 10,6 TO 109-112-113- 119-122,-123-155-162-242 CONS TIF,CINCINNATI CITY OF ,,Y,N,0.000000000000000,0,,FOURTEENTH,ST,0,CINCINNATI CITY OF ENGINE,,801 PLUM ST,CINCINNATI OH 45202,0,0,,,,,35836,,0.000000000000000,,,0,0,WE,0.000000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,995.490000000000010, ABATEMENT,0,CINCINNATI CITY OF                              ,07500010106,0750001010600,,RM 122, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,43.723400832099948,0.000000000000000
43,64098,007500010110,0,007500010110,PS,640,075,0001,0110,90,00750001011090,0.000000000000000,0.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI CITY OF,,801 PLUM ST,CINCINNATI OH 45202-5704,SWC LIBERTY & BUNKER     ,ALLEY 45 X 26.68 IRR EX-5,PT O L 15 PARS 110-111-  ,CINCINNATI CITY OF THE,,N,N,0.000000000000000,0,321,LIBERTY,ST,0,CINCINNATI CITY OF,CINCINNATI CITY OF,801 PLUM ST,CINCINNATI OH 452025704,0,0,,,,,2,,0.000000000000000,,,0,0,WE,0.035000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,134 CON,0,CINCINNATI CITY OF                              ,07500010110,0750001011090,ROOM 122,ROOM 122, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,33.846170909126847,0.000000000000000
44,64099,007500010114,0,007500010114,TF,520,075,0001,0114,0,00750001011400,27190.000000000000000,123980.000000000000000,3,,0.000000000000000,1,JAHNKE,JAHNKE PAULETTE,,948 HATCH ST,CINCINNATI OH 45202-1534,308 14TH ST 30X90        ,NS 14TH ST 100 FT E OF   ,SYCAMORE   TIF ABATEMENT,,,Y,N,0.000000000000000,0,308,FOURTEENTH,ST,0,LERETA LLC,,1123 SOUTH PARKVIEW DR,COVINA CA 91724,0,0,,,,,34963,,140000.000000000000000,,,0,0,SV,0.060000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,11795,JAHNKE PAULETTE                                 ,07500010114,0750001011400,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,238.162402483982130,0.000000000000000
45,274614,007500010115,0,007500010115,TF,520,075,0001,0115,0,00750001011500,25840.000000000000000,134880.000000000000000,3,,0.000000000000000,1,JAHNKE,JAHNKE PAULETTE,,948 HATCH ST,CINCINNATI OH 45202-1534,NS FOURTEENTH ST         ,"2,459 SQ FT   TIF ABATEME",NT,,,Y,N,0.000000000000000,0,310,FOURTEENTH,ST,0,CORELOGIC,,2500 WESTFIELD DR,HOFFMAN ESTATES IL 60124,0,0,,,,,34963,,140000.000000000000000,,,0,0,SV,0.055000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,11795,JAHNKE PAULETTE                                 ,07500010115,0750001011500,,STE 102, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,209.352549939321080,0.000000000000000
46,64100,007500010116,0,007500010116,SF,510,075,0001,0116,0,00750001011600,31060.000000000000000,223940.000000000000000,1,,0.000000000000000,1,SALDIV,SALDIVAR MARIA E,,314 E 14TH ST,CINCINNATI OH 45202,FOURTEENTH ST            ,0.051 AC   R1 T4 S18  TIF, ABATEMENT,CACCAVARI RITA DENISE TR,,Y,N,0.000000000000000,0,314,FOURTEENTH,ST,0,CORELOGIC,,2500 WESTFIELD DR,HOFFMAN ESTATES IL 60124,0,0,,,,,41256,,255000.000000000000000,2,,0,0,FD,0.051000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,43783,SALDIVAR MARIA E                                ,07500010116,0750001011600,,STE 102, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,193.779835020008020,0.000000000000000
47,222567,007500010117,0,007500010117,SF,510,075,0001,0117,0,00750001011700,26750.000000000000000,170130.000000000000000,1,,0.000000000000000,1,MATHER,MATHERS CHRISTOPHER D,,1409 MANSFIELD ST,CINCINNATI OH 45202,MANSFIELD ST 27 X 100 IRR,WS MANSFIELD ST 100 FT N ,OF 14TH ST  TIF ABATEMENT,MASTRUSERIO DOMINIC J &,& KAREN L,Y,N,0.000000000000000,0,1409,MANSFIELD,ST,0,UNION SAVINGS BANK,,8534 E KEMPER RD,CINCINNATI OH 45249,0,0,,,,,40634,,157500.000000000000000,2,,0,0,WD,0.058000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,18762,MATHERS CHRISTOPHER D                           ,07500010117,0750001011700,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,249.755781712400990,0.000000000000000
48,109744,007500010118,0,007500010118,MF,530,075,0001,0118,0,00750001011800,27880.000000000000000,339310.000000000000000,1,,0.000000000000000,1,ATER  ,ATER PAUL,& MARCO LACINA,2525 THIRS DR,FT MITCHELL KY 41017,WS MANSFIELD ST          ,50 X 100 FT,,ATER PAUL @3,,Y,N,0.000000000000000,0,1413,MANSFIELD,ST,0,CORELOGIC,,2500 WESTFIELD DR,HOFFMAN ESTATES IL 60124,0,0,,,,,38398,,0.000000000000000,4,,0,0,QE,0.119000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,ATER PAUL & MARCO LACINA                        ,07500010118,0750001011800,,STE 102, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,303.555509431750010,0.000000000000000
49,64101,007500010124,0,007500010124,MF,530,075,0001,0124,0,00750001012400,38380.000000000000000,185290.000000000000000,1,,0.000000000000000,1,CITY  ,CITY HOMES LLC,,318 E FOURTEENTH ST,CINCINNATI OH 45202,14TH ST 25 X 90          ,PT O LOT 15 N E COR 14TH ,& MANSFIELD STS,JONES CAROLYN,,Y,N,0.000000000000000,0,316,FOURTEENTH,ST,0,CITY HOMES LLC,CITY HOMES LLC,318 E FOURTEENTH ST,CINCINNATI OH 45202,0,0,,,,,36350,,0.000000000000000,,,0,0,WE,0.052000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CITY HOMES LLC                                  ,07500010124,0750001012400,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,232.895707875800890,0.000000000000000
50,274616,007500010125,0,007500010125,MF,530,075,0001,0125,0,00750001012500,24480.000000000000000,154380.000000000000000,1,,0.000000000000000,1,CITY  ,CITY HOMES LLC,,318 E FOURTEENTH ST,CINCINNATI OH 45202,318 14TH ST 25 X 90      ,NS 14TH ST 25 FT E OF    ,MANSFIELD,JONES CAROLYN,,Y,N,0.000000000000000,0,318,FOURTEENTH,ST,0,CITY HOMES LLC,CITY HOMES LLC,318 E FOURTEENTH ST,CINCINNATI OH 45202,0,0,,,,,39080,,0.000000000000000,1,,0,0,QE,0.052000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CITY HOMES LLC                                  ,07500010125,0750001012500,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,228.619656635133170,0.000000000000000
51,222568,007500010126,0,007500010126,SF,510,075,0001,0126,0,00750001012600,17400.000000000000000,249100.000000000000000,1,,0.000000000000000,1,BRYSON,BRYSON ZACHARY ROBERT,& ELIZABETH CLAIRE,322 E 14TH ST,CINCINNATI OH 45202,322 14TH ST 16.75 X 90   ,NS 14TH 69.50 FT E OF    ,MANSFIELD ST LOT 15 PT O ,SMITH IRA C & ALISA A,,Y,N,0.000000000000000,0,322,FOURTEENTH,ST,0,LERETA LLC,,1123 SOUTH PARKVIEW DR,COVINA CA 91724,0,0,,,,,41597,,266500.000000000000000,3,,0,0,WD,0.038000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,TIF ABATEMENT,60964,BRYSON ZACHARY ROBERT & ELIZABETH CLAIRE        ,07500010126,0750001012600,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,217.510776487136870,0.000000000000000
52,274617,007500010127,0,007500010127,C,456,075,0001,0127,0,00750001012700,18300.000000000000000,2980.000000000000000,5,,0.000000000000000,1,FRED  ,FRED BERGER,& SON,2575 QUEEN CITY AVE,CINCINNATI OH 45238-2901,1410 MANSFIELD ST 50 X   ,100 O L 15 ES MANSFIELD  ,100 FT N OF 14TH ST    TI,MANSFIELD STREET PARTNERS,,Y,N,0.000000000000000,0,1410,MANSFIELD,ST,0,FRED BERGER & SONS,,2575 QUEEN CITY AVE,CINCINNATI OH 452382901,0,0,,,,,39254,,0.000000000000000,1,,0,0,QE,0.114000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,F ABATEMENT,0,FRED BERGER & SON                               ,07500010127,0750001012700,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,298.784382672303310,0.000000000000000
53,380705,007500010128,0,007500010128,SF,510,075,0001,0128,0,00750001012800,16880.000000000000000,70250.000000000000000,5,,0.000000000000000,1,FRED  ,FRED BERGER,& SON,2575 QUEEN CITY AVE,CINCINNATI OH 45238-2901,1410 MANSFIELD ST 3400.7 ,SQ FT ES MANSFIELD ST 150, FT N OF 14TH,MANSFIELD STREET PARTNERS,,Y,N,0.000000000000000,0,1410,MANSFIELD,ST,0,FRED BERGER & SONS,,2575 QUEEN CITY AVE,CINCINNATI OH 452382901,0,0,,,,,39254,,0.000000000000000,1,,0,0,QE,0.078000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,FRED BERGER & SON                               ,07500010128,0750001012800,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,249.250709811516260,0.000000000000000
54,380706,007500010130,0,007500010130,VA,400,075,0001,0130,0,00750001013000,29190.000000000000000,0.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI CITY OF,,801 PLUM ST,CINCINNATI OH 45202,MANSFIELD ST 5902.67 SQFT,PT OUTLOT 15             ,ES MANSFIELD ST  TIF ABAT,CINCINNATI CITY OF ,,Y,N,0.000000000000000,0,1416,MANSFIELD,ST,0,CINCINNATI CITY OF ENGINE,,801 PLUM ST,CINCINNATI OH 45202,0,0,,,,,34621,,0.000000000000000,,,0,0,WE,0.044000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,449.380000000000000,EMENT,0,CINCINNATI CITY OF                              ,07500010130,0750001013000,,RM 122, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,398.792140773586370,0.000000000000000
55,109746,007500010133,0,007500010133,PS,640,075,0001,0133,90,00750001013390,0.000000000000000,0.000000000000000,1,,0.000000000000000,1,CINCIN,CINCINNATI CITY OF,,801 PLUM ST,CINCINNATI OH 45202-5704,1422 MANSFIELD 23 X 56.46,IRR PT O L 15 SEC LIBERTY,& MANSFIELD EX-5,CINCINNATI CITY OF THE,,N,N,0.000000000000000,0,1422,MANSFIELD,ST,0,CINCINNATI CITY OF,CINCINNATI CITY OF,801 PLUM ST,CINCINNATI OH 452025704,0,0,,,,,2,,0.000000000000000,,,0,0,WE,0.028000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,CINCINNATI CITY OF                              ,07500010133,0750001013390,ROOM 122,ROOM 122, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,149.083221899994070,0.000000000000000
56,11134,007500010136,0,007500010136,SF,510,075,0001,0136,0,00750001013600,24480.000000000000000,173800.000000000000000,1,,0.000000000000000,1,BRANDT,BRANDT JEFFREY M,,1341 BROADWAY ST,CINCINNATI OH 45202,1341 BROADWAY ST         ,25 X 90 LOT 1 A LEWIS SUB,SOLAR ABATEMENT,BRANDT JEFFREY M &,ANGELIA D,Y,N,0.000000000000000,0,1341,BROADWAY,,0,GUARDIAN SAVINGS BANK,ATTN JOYCE SIEGERT,2774 BLUE ROCK RD,CINCINNATI OH 452396333,0,0,,,,,42013,,0.000000000000000,3,,0,0,QE,0.051000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,,0,BRANDT JEFFREY M                                ,07500010136,0750001013600,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,231.416689987615850,0.000000000000000
57,109747,007500010137,0,007500010137,SF,510,075,0001,0137,0,00750001013700,24480.000000000000000,218020.000000000000000,1,,0.000000000000000,1,BURKE ,BURKE CHAD G,& PATRICE EBY BURKE,1343 BROADWAY,CINCINNATI OH 45202,1343 BROADWAY 25 X 90 FT ,LOT 2 A LEWIS SUB        ,WS 25 FT N OF 14TH   TIF ,WALLACE MATTHEW D,,Y,N,0.000000000000000,0,1343,BROADWAY,,0,CORELOGIC,,2500 WESTFIELD DR,HOFFMAN ESTATES IL 60124,0,0,,,,,40891,,242500.000000000000000,2,,0,0,WD,0.053000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,ABATEMENT,29151,BURKE CHAD G & PATRICE EBY BURKE                ,07500010137,0750001013700,,STE 102, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,233.329735865858310,0.000000000000000
58,11135,007500010138,0,007500010138,MF,530,075,0001,0138,0,00750001013800,24480.000000000000000,163550.000000000000000,1,,0.000000000000000,1,DELUCO,DELUCO JOSEPH V,& CAROLYN A,1345 BROADWAY ST,CINCINNATI OH 45202,1345 BROADWAY ST         ,25 X 90                  ,LOT 3 A LEWIS SUB    TIF ,,,Y,N,0.000000000000000,0,1345,BROADWAY,,0,DELUCO JOSEPH V,DELUCO JOSEPH V,1345 BROADWAY ST,CINCINNATI OH 45202,0,0,,,,,33694,,20000.000000000000000,,,0,0,WE,0.053000000000000,,,,,0,N,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,2226.990000000000200,ABATEMENT,3426,DELUCO JOSEPH V & CAROLYN A                     ,07500010138,0750001013800,,, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,233.833697000141630,0.000000000000000
59,380707,007500010139,0,007500010139,MF,530,075,0001,0139,0,00750001013900,24480.000000000000000,440970.000000000000000,18,,0.000000000000000,1,THOSE ,THOSE ARE MY EVERDAY BALL,,881 ALMA REAL DR,PACIFIC PALISADE CA 90272,1347 BROADWAY            ,25 X 90                  ,LOT 4 A LEWIS SUB    TIF ,THOSE ARE MY EVERDAY,BALLOONS LLC,Y,N,0.000000000000000,0,1347,BROADWAY,,0,THOSE ARE MY EVERYDAY BAL,,881 ALMA REAL DR,PACIFIC PALISADE CA 90272,0,0,,,,,41747,,4150000.000000000000000,3,,0,0,WD,0.053000000000000,,,,,0,Y,N,,,N,,0.000000000000000,0.000000000000000,0.000000000000000,,0.000000000000000,ABATEMENT,66673,THOSE ARE MY EVERDAY BALLOONS LLC               ,07500010139,0750001013900,STE 213,STE 213, , , , , , , , , , ,0,0.000000000000000,0.000000000000000,0.000000000000000,234.363743969020820,0.000000000000000
